,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,ID,Address,Venue,Venue Latitude,Venue Longitude,Venue Category
2244,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4abab954f964a520a08220e3,180 Queen St W (at University Ave.),Nota Bene,43.6505120350372,-79.38813081159722,American Restaurant
2245,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,55fb5b15498edba22254d3eb,106 John St (at King St W),La Carnita,43.647291470152034,-79.389929645749,Taco Place
2246,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4f53aff7e4b07de37cecddf3,125 John St (btwn Adelaide & Richmond St. W),Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937,Coffee Shop
2247,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,59f784dd28122f14f9d5d63d,245 Queen Street West (at St Patrick St),HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
2248,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ad4c05ef964a520a6f620e3,100 Queen St W (at Bay St),Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
2249,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,501ae947e4b0d11883b910a7,"199 Bay St (at Commerce Court West, PATH Level)",Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
2250,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4c3a8e78be4620a1c6180b13,145 Richmond Street West,Hilton Toronto Executive Lounge,43.650363125865155,-79.38580184119992,Breakfast Spot
2251,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ad4c05df964a52026f620e3,"77 Adelaide St.W., 1st Canadian Pl (near Bay Street)",Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
2252,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4bcf714ab221c9b67f0ad2d0,350 King St. W (at John St.),TIFF Bell Lightbox,43.64634159071232,-79.39006297129853,Movie Theater
2253,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,506a3830e4b0677a1f9d8eda,133 Richmond Street West (Richmond And University's),Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
2254,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4bd054759854d13acd75f74d,"155 Wellington St W,137 RBC Centre (at Simcoe St.)",Starbucks,43.646205403929564,-79.38638518330215,Coffee Shop
2255,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4dcbf219d22d7ffe9d39197e,100 King St W (at Bay St.),Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
2256,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4bdc626ac79cc9282d4a86e9,253 Queen St. W.,Lavish & Squalor,43.65030427070834,-79.38892664709715,Clothing Store
2257,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ab989ebf964a520cc7f20e3,208 Queen St. W,Queen Mother Cafe,43.650401,-79.389156,Thai Restaurant
2258,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ae7199ff964a52068a821e3,66 Wellington St. W (btwn York & Bay St.),Bymark,43.647217284018005,-79.38125188166379,Restaurant
2259,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ad8a5a7f964a5203c1321e3,255 Queen St. W (Queen and University),Little India Restaurant,43.65031880877208,-79.38899760320798,Indian Restaurant
2260,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,56cf41dfcd10114fb4aee3e2,254 Adelaide Street W,Fat Bastard Burrito Co.,43.648146672800344,-79.38921873094012,Burrito Place
2261,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ad7aa49f964a5207b0d21e3,259 Richmond St. W (John St),Scotiabank Theatre,43.648829331652806,-79.39078229912828,Movie Theater
2262,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,549dd93f498eec33464a5fd2,232 Queen St W (John St),Queen St. Warehouse,43.650116540590425,-79.3903160886256,Bar
2263,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,54360d40498ebb616b99a257,333 King Street West,Momentos,43.64754799198248,-79.38891405541862,Nightclub
2264,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,57dcd93d498e58ab9fdc64d1,204 Queen St W,Ebisu,43.650345,-79.388886,Japanese Restaurant
2265,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,57be1ded498edab44ddf8725,8 Mercer St (John St),A&W,43.645982,-79.389621,Fast Food Restaurant
2266,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4b8d5856f964a520f4f532e3,123 Queen St. W. (in Toronto's PATH Walkway),Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
2267,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ad4c05bf964a520a7f520e3,100 Front St W (btwn York St & Bay St),The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
2268,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,5a6bad222632ec473853718a,111 Richmond St W (York St),Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
2269,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,5548cfb6498ec3e4bdfde59a,200 Queen St W (at St. Patrick St),Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
2270,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4c0d663f7189c928dcf0d6b6,225 Queen St W (2nd Floor),Essential Beauty Bar,43.65051268683632,-79.38802119167447,Cosmetics Shop
2271,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,538bf897498e8301b31e1e65,250 Adelaide Street West (Duncan Street),The Porch,43.64825063999569,-79.38900157428692,Bar
2272,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,55305f67498ef64445c3b5fa,Canada,The Underground Dance Centre,43.64974018262459,-79.38804462470118,Dance Studio
2273,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4d892556401a224b9eb38618,115 John St. (at Adelaide St. W),Town Crier Pub,43.64811,-79.390198,Pub
2274,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,5634085c498ea534ba6d55f0,295 Adelaide St W (John St),Figo,43.64772466405093,-79.39052085550152,Italian Restaurant
2275,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ad639a0f964a520d90521e3,14 Duncan Street (at King),Grace O'Malley's,43.64764566165518,-79.38857157360519,Pub
2276,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,5a8f505eb6eedb5c284a78ad,187 Bay St (Wellington St W),Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
2277,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,592c5bfb31fd147e47255fb3,199 Bay St (King Street),Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
2278,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,5b77a3dc78782c002c492322,150 John Street,Blaze Pizza,43.64906304786478,-79.39084761040422,Pizza Place
2279,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ad4c05ef964a5208ef620e3,60 Queen Street West,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
2280,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,5a37fcbf123a1968dcbc4fe2,Toronto ON M5J 2Z1,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
2281,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,573b65fb498e9bcba6b1089a,"100 King St. West, Space 93",Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
2282,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ae734bef964a5205ea921e3,165 John St. (at Queen St. W),Umbra Concept Store,43.650417,-79.391136,Furniture / Home Store
2283,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,581cad6a7c74e15859a6f890,"200 Front Street W., Unit #G001 (at Simcoe St)",Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
2284,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4d3997e1687ca35dbd0081c4,372 Bay St (at Richmond St.),The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
2285,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ad4c05ff964a520eff620e3,234 Bay St. (btwn King & Wellington),Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
2286,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999996,4ae603a5f964a52010a421e3,146 Front Street West (btwn Simcoe & York),Loose Moose,43.64528061938072,-79.38396600831251,Bar
2287,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4e31b74252b131dcebb08743,188 University Ave. (at Adelaide St. W),Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
2288,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,50322b6ae4b09116a296568c,192 Adelaide St W (at Simcoe St.),Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
2289,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad69511f964a520e40721e3,165 York St (btwn Richmond St. & Adelaide St.),The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
2290,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5aff06ca6e4650002cc6286b,133 Richmond St W,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2291,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad4c062f964a520e5f720e3,145 Queen St. W (at University Ave.),Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
2292,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5462ac56498e128ccafe8fea,155 University Ave (at Pearl St),Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
2293,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5578720f498ee3b165b1f32b,212 Adelaide Street West,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
2294,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,52ec621e498ec68fa15ee922,230 Adelaide St W #2 (at Duncan St.),Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
2295,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad4c061f964a520a9f720e3,224 Adelaide St W (btwn Duncan & Simcoe),Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
2296,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad4c061f964a520b0f720e3,60 Simcoe St (at King St W),Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
2297,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad4c062f964a520bbf720e3,260 King St W (at Duncan St),Royal Alexandra Theatre,43.647255,-79.38753,Theater
2298,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5321f4d9e4b07946702e6e08,11 Duncan St. 1st Floor,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
2299,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,529612de11d2ab526191ccc9,18 Duncan St (Adelaide and Duncan),Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
2300,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4e048b98315168be7fd7ee4d,133 Richmond St. W (at York St.),Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
2301,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,50468014e4b01c18bb731df8,188 University Ave.,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
2302,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,509bb871e4b09c7ac93f6642,222 Richmond St W,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
2303,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4b6b4340f964a520c9fc2be3,"55 University Ave,Unit #3 (at Wellington St. W)",Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
2304,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5b6c842bc36588002c80a934,165 University Ave (Adelaide St W),Cafe Landwer,43.64875349932059,-79.3853673607289,Café
2305,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,53856fa411d2061fc84a3d0a,188 University Ave.,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
2306,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4fccaa8fe4b05a98df3d9417,150 King St. W (in the PATH),Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
2307,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4bd8cde92e6f0f47dcb20808,120 Adelaide St. W (at York St),Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
2308,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,559a8f5a498e31f945041245,100 King St W (btwn Bay & York st),Maman,43.64830873804684,-79.38225333898805,Café
2309,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4a9d0a53f964a520d23720e3,145 Richmond St W (at University Ave),Hilton Toronto,43.6501425,-79.3854884,Hotel
2310,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5a5a59c5a423620ec1dafd41,170 University Ave (Adelaide St W),Pi Co.,43.648651,-79.385874,Pizza Place
2311,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,50ca02c5245f2d4aa8c2c53d,145 Richmond St W (at University Ave),Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
2312,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad4c062f964a520baf720e3,145 Queen Street West,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
2313,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5a32970da42362290203a9d6,111 Richmond St W (btwn York & Bay St),Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
2314,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ea43642be7ba4918efc5afa,1 First Canadian Place,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
2315,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,505125b2e4b0253ca4e47351,190 University Ave (btwn Richmond & Adelaide St W),Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
2316,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,59603f86112c6c70931c9401,100 King St W,King Taps,43.648475974183,-79.38205778358744,Gastropub
2317,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4afa1f33f964a520e91622e3,100 Simcoe St. (at Pearl St.),Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
2318,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4b7ed424f964a5208a0230e3,241 Queen St. W (at St. Patrick St.),Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
2319,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ac4e289f964a520699f20e3,236 Adelaide St. W (at Duncan St.),Yuzu No Hana,43.6483011115534,-79.3883359381972,Sushi Restaurant
2320,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,55fc571f498ec35023360858,77 Adelaide St W (btwn Bay & York St),Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
2321,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5a3a846af62e0960e9364d11,111 Richmond St W (York),Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
2322,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad4c05df964a52059f620e3,66 Wellington St West (at Bay Street),Canoe,43.647452066183476,-79.38132001815676,Restaurant
2323,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,59cd51c71b0ea516e9e7b3aa,100 King St W (Bay St),Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
2324,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad4c061f964a520aef720e3,300 King St. W (at John St.),Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
2325,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5227fd9d7e48b6c9c707f4fa,150 King Street West (The PATH @ King & University),Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
2326,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5b1a76586f0aa2002c5d9a0c,190 University Avenue (Adelaide St),Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
2327,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5057b3d1e4b0e54029a4acc8,100 Simcoe St (at Adelaide St),Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
2328,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4d2b615e342d6dcb2b8115cb,150 King St. W. (at York St.),Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
2329,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,54132b3b498ee9ca9332e189,C24 - 123 Queen St W,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
2330,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4b114234f964a520637923e3,100 King St. W (at First Canadian Place Food Court),Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
2331,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,54f5f80e498e300bbba1e5be,266 Adelaide Street West (John Street),Rialto Espresso Bar,43.648059,-79.389791,Café
2332,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,50ecb1fae4b0beb13294f0aa,56 Temperance Street,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
2333,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4b143319f964a520099f23e3,229 Queen St. W (btwn St. Patrick St. & Simcoe St.),Kops Records,43.65051219841103,-79.38812570541256,Record Shop
2334,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4d2ce8d1fd2e236a8ac8ebde,181 Wellington Street West (John Street),The Ritz-Carlton Toronto,43.645330157595886,-79.38708901405334,Hotel
2335,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4b68aed1f964a520de862be3,194 Queen St W (Queen & St. Patrick),The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897,Jazz Club
2336,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4b6609b3f964a5200c102be3,"All Around Downtown Toronto (btwn John St., Yonge St., Elm St. and Front St.)",Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
2337,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5241ba5311d2c870ae56ef51,150 York St,Drake One Fifty,43.64973478218314,-79.38416200344601,Bar
2338,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ae60299f964a52003a421e3,"180 Queen St W,Suite 102.3A (at Simcoe St.)",Starbucks,43.65071767190139,-79.3875952564609,Coffee Shop
2339,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ea73a4df5b917316fb2fe5e,266 King Street West (Duncan),Cardio-Go,43.64701650155176,-79.38814275495332,Gym
2340,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4d5effa95b276dcbc3b201c6,181 Wellington Street West (in the Ritz-Carlton),TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
2341,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4b44bd18f964a520cafa25e3,269 Queen St W (at Duncan St.),Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
2342,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5894c1f9266c1121f0a757d1,70 Temperance Street,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
2343,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,528e195b11d2ad1ecaef8c8c,R134-120 Adelaide St W,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
2344,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4abab954f964a520a08220e3,180 Queen St W (at University Ave.),Nota Bene,43.6505120350372,-79.38813081159722,American Restaurant
2345,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,55fb5b15498edba22254d3eb,106 John St (at King St W),La Carnita,43.647291470152034,-79.389929645749,Taco Place
2346,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4f53aff7e4b07de37cecddf3,125 John St (btwn Adelaide & Richmond St. W),Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937,Coffee Shop
2347,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,59f784dd28122f14f9d5d63d,245 Queen Street West (at St Patrick St),HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
2348,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad4c05ef964a520a6f620e3,100 Queen St W (at Bay St),Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
2349,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,501ae947e4b0d11883b910a7,"199 Bay St (at Commerce Court West, PATH Level)",Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
2350,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4c3a8e78be4620a1c6180b13,145 Richmond Street West,Hilton Toronto Executive Lounge,43.650363125865155,-79.38580184119992,Breakfast Spot
2351,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad4c05df964a52026f620e3,"77 Adelaide St.W., 1st Canadian Pl (near Bay Street)",Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
2352,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4bcf714ab221c9b67f0ad2d0,350 King St. W (at John St.),TIFF Bell Lightbox,43.64634159071232,-79.39006297129853,Movie Theater
2353,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,506a3830e4b0677a1f9d8eda,133 Richmond Street West (Richmond And University's),Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
2354,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4bd054759854d13acd75f74d,"155 Wellington St W,137 RBC Centre (at Simcoe St.)",Starbucks,43.646205403929564,-79.38638518330215,Coffee Shop
2355,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4dcbf219d22d7ffe9d39197e,100 King St W (at Bay St.),Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
2356,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4bdc626ac79cc9282d4a86e9,253 Queen St. W.,Lavish & Squalor,43.65030427070834,-79.38892664709715,Clothing Store
2357,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ab989ebf964a520cc7f20e3,208 Queen St. W,Queen Mother Cafe,43.650401,-79.389156,Thai Restaurant
2358,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ae7199ff964a52068a821e3,66 Wellington St. W (btwn York & Bay St.),Bymark,43.647217284018005,-79.38125188166379,Restaurant
2359,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad8a5a7f964a5203c1321e3,255 Queen St. W (Queen and University),Little India Restaurant,43.65031880877208,-79.38899760320798,Indian Restaurant
2360,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,56cf41dfcd10114fb4aee3e2,254 Adelaide Street W,Fat Bastard Burrito Co.,43.648146672800344,-79.38921873094012,Burrito Place
2361,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad7aa49f964a5207b0d21e3,259 Richmond St. W (John St),Scotiabank Theatre,43.648829331652806,-79.39078229912828,Movie Theater
2362,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,549dd93f498eec33464a5fd2,232 Queen St W (John St),Queen St. Warehouse,43.650116540590425,-79.3903160886256,Bar
2363,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,54360d40498ebb616b99a257,333 King Street West,Momentos,43.64754799198248,-79.38891405541862,Nightclub
2364,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,57dcd93d498e58ab9fdc64d1,204 Queen St W,Ebisu,43.650345,-79.388886,Japanese Restaurant
2365,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,57be1ded498edab44ddf8725,8 Mercer St (John St),A&W,43.645982,-79.389621,Fast Food Restaurant
2366,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4b8d5856f964a520f4f532e3,123 Queen St. W. (in Toronto's PATH Walkway),Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
2367,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4ad4c05bf964a520a7f520e3,100 Front St W (btwn York St & Bay St),The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
2368,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5a6bad222632ec473853718a,111 Richmond St W (York St),Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
2369,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5548cfb6498ec3e4bdfde59a,200 Queen St W (at St. Patrick St),Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
2370,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4c0d663f7189c928dcf0d6b6,225 Queen St W (2nd Floor),Essential Beauty Bar,43.65051268683632,-79.38802119167447,Cosmetics Shop
2371,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,538bf897498e8301b31e1e65,250 Adelaide Street West (Duncan Street),The Porch,43.64825063999569,-79.38900157428692,Bar
2372,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,55305f67498ef64445c3b5fa,Canada,The Underground Dance Centre,43.64974018262459,-79.38804462470118,Dance Studio
2373,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,4d892556401a224b9eb38618,115 John St. (at Adelaide St. W),Town Crier Pub,43.64811,-79.390198,Pub
2374,Business Reply Mail Processing Centre 969 Eastern,43.648690000000045,-79.38543999999996,5634085c498ea534ba6d55f0,295 Adelaide St W (John St),Figo,43.64772466405093,-79.39052085550152,Italian Restaurant
